Temperature,Relative_Humidity,Wind_Speed,Soil_Temperature,Soil_Moisture,CAUTION
31.85,59,5.80,29.25,0.25,1
31.48,60,6.48,29.59,0.25,1
30.87,63,7.21,29.78,0.25,1
29.85,69,8.31,29.75,0.25,1
28.02,77,7.93,29.48,0.25,0
26.94,81,4.21,29.19,0.26,0
26.64,83,5.01,28.09,0.26,0
26.38,86,3.67,27.13,0.27,0
26.21,88,2.81,26.25,0.27,0
25.74,92,5.24,25.53,0.27,0
25.12,92,6.84,25.23,0.27,0
24.59,93,7.93,24.96,0.27,0
24.10,93,8.67,24.66,0.27,0
23.57,94,9.01,24.41,0.27,0
23.03,95,9.36,24.16,0.27,0
22.54,95,9.72,23.93,0.27,0
22.94,94,11.17,23.73,0.27,0
25.84,90,11.17,23.86,0.27,0
28.32,80,11.16,24.70,0.27,0
30.00,73,10.48,25.67,0.27,1
31.34,67,10.00,26.72,0.27,1
32.23,63,10.50,27.74,0.27,1
32.62,62,12.31,28.48,0.26,1
32.56,62,14.21,29.10,0.26,1
32.14,65,14.87,29.61,0.26,1
31.62,67,15.63,29.94,0.26,1
30.55,70,15.33,30.07,0.26,1
28.95,76,13.71,29.97,0.26,0
27.57,83,12.18,29.62,0.26,0
26.83,86,11.77,29.09,0.26,0
26.60,88,9.18,28.07,0.26,0
26.51,88,6.62,27.16,0.26,0
26.35,88,5.69,26.34,0.27,0
25.91,90,5.24,25.65,0.27,0
25.31,93,6.12,25.36,0.27,0
24.95,92,7.20,25.10,0.27,0
24.51,92,8.28,24.84,0.27,0
23.89,93,9.42,24.61,0.27,0
23.33,94,9.83,24.39,0.27,0
22.93,94,9.06,24.17,0.27,0
23.51,92,9.18,23.99,0.26,0
26.40,88,7.77,24.14,0.26,0
29.00,76,7.99,24.96,0.27,1
30.50,71,6.13,25.91,0.27,1
31.67,67,5.50,26.94,0.27,1
32.53,65,7.49,27.94,0.27,1
32.92,63,8.44,28.71,0.27,1
32.89,62,9.66,29.34,0.27,1
32.54,64,10.93,29.83,0.26,1
31.01,68,10.83,29.91,0.26,1
31.01,68,10.24,30.03,0.26,1
29.98,72,9.37,30.00,0.26,1
28.51,78,7.57,29.73,0.26,0
27.44,82,6.16,29.23,0.26,0
26.96,85,4.33,28.16,0.26,0
26.60,88,0.80,27.22,0.27,0
26.01,91,2.90,26.36,0.27,0
25.34,93,5.48,25.63,0.28,0
24.71,94,7.42,25.34,0.27,0
24.18,94,7.59,25.07,0.27,0
23.71,94,7.70,24.78,0.27,0
23.16,94,8.16,24.52,0.27,0
22.71,95,8.21,24.27,0.27,0
22.32,94,7.59,24.02,0.27,0
22.89,92,8.40,23.80,0.27,0
25.96,89,7.20,23.93,0.27,0
28.61,77,6.64,24.79,0.27,0
30.17,72,4.39,25.78,0.27,1
31.43,68,2.41,26.86,0.27,1
32.27,65,3.62,27.90,0.27,1
32.60,63,5.19,28.63,0.27,1
32.57,63,7.13,29.21,0.26,1
32.24,61,8.91,29.68,0.26,1
31.56,65,9.69,29.97,0.26,1
30.58,68,9.69,30.08,0.26,1
29.35,74,9.29,30.00,0.26,1
26.85,86,8.23,29.64,0.26,0
26.24,88,6.49,29.08,0.26,0
26.02,90,6.83,28.07,0.26,0
25.95,91,7.15,27.20,0.26,0
25.73,92,7.90,26.43,0.26,0
25.43,94,8.05,25.79,0.26,0
25.01,96,8.28,25.47,0.26,0
24.68,94,8.05,25.17,0.26,0
24.35,94,8.21,24.87,0.26,0
24.10,94,8.09,24.59,0.26,0
23.84,93,7.73,24.31,0.26,0
23.59,93,7.49,24.05,0.26,0
23.91,93,7.93,23.85,0.26,0
26.27,88,7.39,24.04,0.26,0
28.15,79,9.03,24.92,0.26,0
29.81,74,5.94,25.93,0.26,1
31.19,68,2.97,27.02,0.26,1
32.18,66,2.90,28.08,0.26,1
32.69,65,4.68,28.81,0.26,1
32.83,65,6.12,29.44,0.25,1
30.46,75,8.64,29.46,0.25,1
29.66,77,9.00,29.43,0.25,1
30.32,72,8.71,29.51,0.25,1
29.69,75,8.65,29.53,0.25,1
28.09,82,9.50,29.29,0.25,0
27.27,86,10.63,28.84,0.25,0
26.87,87,11.59,28.02,0.26,0
26.72,88,10.25,27.27,0.26,0
26.45,90,9.35,26.58,0.26,0
26.24,90,9.42,25.98,0.26,0
26.16,91,11.99,25.67,0.26,0
25.77,92,14.20,25.47,0.26,0
25.63,92,13.85,25.30,0.26,0
25.37,92,12.62,25.17,0.26,0
25.37,91,10.59,25.03,0.26,0
25.37,90,11.59,24.90,0.26,0
25.64,91,11.73,24.82,0.26,0
27.07,88,10.50,24.96,0.26,0
28.70,80,9.73,25.53,0.26,0
30.74,73,2.16,26.34,0.26,1
30.92,72,3.40,27.15,0.26,1
31.16,79,1.44,27.75,0.26,1
30.18,72,3.60,28.42,0.26,1
31.95,64,4.90,28.85,0.26,1
32.33,63,2.16,29.33,0.26,1
32.35,63,1.30,29.69,0.25,1
32.03,65,1.61,29.93,0.25,1
31.23,69,3.96,29.97,0.25,1
29.17,78,8.67,29.77,0.25,1
27.82,85,10.59,29.38,0.25,0
27.30,87,11.25,28.47,0.26,0
27.01,87,10.85,27.64,0.27,0
26.87,86,9.11,26.88,0.27,0
26.85,85,9.03,26.31,0.28,0
26.76,85,9.03,26.15,0.28,0
26.10,85,10.11,25.88,0.28,0
25.30,88,10.83,25.62,0.28,0
24.82,89,9.53,25.41,0.27,0
24.68,89,8.67,25.20,0.27,0
24.84,87,6.73,25.00,0.27,0
25.29,90,5.62,24.85,0.27,0
26.69,90,5.35,24.96,0.27,0
28.59,81,8.91,25.49,0.27,0
30.08,74,10.31,26.18,0.27,1
31.83,66,7.57,27.12,0.27,1
33.51,60,4.69,28.24,0.26,1
34.02,58,2.97,29.01,0.26,1
34.24,57,1.61,29.70,0.26,1
34.35,57,2.19,30.27,0.26,1
32.04,74,4.33,30.36,0.26,1
31.33,70,5.96,30.52,0.26,1
31.55,73,7.73,30.54,0.26,1
29.76,80,8.79,30.31,0.26,1
28.90,84,9.42,29.85,0.26,0
28.26,87,9.45,29.36,0.26,0
27.84,88,9.34,28.91,0.26,0
27.40,89,8.89,28.46,0.26,0
27.04,89,8.56,28.06,0.26,0
25.48,93,12.24,26.77,0.24,0
25.22,94,12.65,26.53,0.24,0
24.99,95,14.83,26.33,0.24,0
24.67,95,17.02,26.12,0.24,0
24.32,96,17.52,25.90,0.24,0
23.84,96,17.73,25.67,0.24,0
24.24,94,17.21,25.45,0.24,0
27.08,84,17.08,25.58,0.24,0
29.59,71,17.40,26.08,0.23,1
31.64,60,20.97,26.89,0.23,1
32.88,56,23.00,27.86,0.23,1
33.77,53,21.39,28.82,0.23,1
31.70,58,17.31,29.14,0.23,1
33.61,51,16.55,29.47,0.22,1
33.61,50,17.38,29.89,0.22,1
31.74,55,15.88,30.24,0.22,1
30.86,61,14.92,30.23,0.22,1
31.40,59,15.98,30.30,0.22,1
29.28,67,15.99,30.13,0.22,1
28.60,71,11.93,29.48,0.22,0
27.19,77,13.40,29.03,0.22,0
26.53,81,15.23,28.64,0.22,0
25.76,84,16.24,28.24,0.22,0
25.35,85,18.72,27.87,0.22,0
24.95,87,20.19,27.51,0.22,0
24.73,87,20.55,27.18,0.22,0
24.45,87,20.77,26.86,0.22,0
24.32,86,20.97,26.57,0.22,0
24.25,85,19.49,26.29,0.22,0
24.41,84,17.88,26.07,0.22,0
24.85,83,18.46,25.90,0.22,0
27.51,74,19.39,26.00,0.22,0
29.43,67,20.77,26.41,0.22,1
30.78,62,22.60,26.97,0.22,1
30.09,65,24.51,27.56,0.22,1
29.33,70,25.99,27.78,0.22,1
29.33,71,24.97,27.89,0.22,1
30.76,64,24.15,28.06,0.22,1
32.16,56,23.51,28.64,0.21,1
32.08,55,22.71,29.09,0.21,1
31.84,56,21.75,29.39,0.21,1
31.13,58,20.99,29.53,0.21,1
29.39,64,19.14,29.44,0.21,1
29.78,65,16.66,32.23,0.20,1
28.82,69,16.95,31.75,0.20,0
28.26,72,17.28,31.29,0.20,0
27.71,74,17.64,30.81,0.20,0
27.27,76,18.00,30.37,0.20,0
26.76,78,18.75,29.92,0.20,0
26.16,80,19.16,29.47,0.20,0
25.66,82,19.25,29.01,0.20,0
25.21,84,18.89,28.59,0.20,0
24.56,86,18.49,28.11,0.20,0
24.14,87,18.45,27.66,0.20,0
24.97,84,18.37,27.27,0.20,0
28.53,71,19.83,27.33,0.20,0
30.99,61,21.75,27.77,0.20,1
32.50,57,22.86,28.43,0.20,1
33.80,52,22.77,29.27,0.19,1
31.22,61,22.57,29.59,0.19,1
31.05,62,21.77,29.64,0.19,1
33.82,50,21.10,29.92,0.19,1
34.44,47,20.39,30.68,0.19,1
34.40,48,17.85,31.25,0.19,1
33.66,50,16.20,31.59,0.19,1
32.46,54,15.32,31.63,0.19,1
30.44,60,16.18,31.41,0.19,1
28.98,85,15.39,32.17,0.18,0
27.75,87,16.92,31.52,0.18,0
26.69,89,17.06,30.90,0.18,0
25.84,89,18.56,30.25,0.18,0
25.13,90,20.12,29.65,0.18,0
25.13,85,21.77,29.04,0.18,0
24.12,89,21.60,28.49,0.18,0
23.55,91,21.20,27.91,0.18,0
23.26,92,20.93,27.40,0.18,0
23.08,92,20.66,26.90,0.18,0
22.97,91,20.93,26.48,0.18,0
23.51,89,21.71,26.10,0.18,0
28.23,72,21.41,26.16,0.18,0
31.33,60,23.98,26.73,0.18,1
33.20,55,26.79,27.55,0.18,1
34.70,50,25.36,28.55,0.18,1
35.81,47,22.39,29.58,0.18,1
36.43,44,19.11,30.63,0.17,1
36.73,41,17.43,31.57,0.17,1
34.33,47,15.81,32.07,0.17,1
34.02,47,15.65,32.21,0.17,1
35.19,44,17.11,32.50,0.17,1
34.20,47,18.25,32.63,0.17,1
31.81,53,18.45,32.43,0.17,1
30.19,59,13.98,33.38,0.16,1
29.12,62,16.74,32.77,0.16,1
28.93,62,19.32,32.21,0.16,0
28.51,63,21.67,31.67,0.16,0
27.96,65,23.62,31.17,0.16,0
27.52,66,23.95,30.66,0.16,0
26.77,69,22.92,30.17,0.16,0
25.73,73,23.44,29.65,0.16,0
25.05,75,22.42,29.13,0.16,0
25.02,75,21.90,28.62,0.16,0
24.49,78,21.64,28.17,0.16,0
25.35,75,22.15,27.77,0.16,0
29.27,62,24.22,27.81,0.16,1
31.22,58,27.94,28.21,0.16,1
32.98,54,28.73,28.83,0.16,1
34.37,49,28.17,29.64,0.16,1
35.38,46,27.10,30.49,0.16,1
36.08,44,26.32,31.38,0.16,1
36.42,43,24.72,32.18,0.16,1
36.46,42,23.69,32.91,0.16,1
36.07,43,22.92,33.43,0.15,1
35.12,45,21.90,33.72,0.15,1
33.74,49,20.39,33.70,0.15,1
31.56,54,19.96,33.37,0.15,1
29.67,60,19.51,32.36,0.15,1
28.91,62,18.72,31.90,0.15,0
28.34,63,19.09,31.45,0.15,0
27.79,64,20.24,30.99,0.15,0
27.33,65,21.03,30.55,0.15,0
26.91,67,20.97,30.11,0.15,0
26.33,69,20.15,29.69,0.15,0
25.76,72,18.84,29.24,0.15,0
25.49,73,18.08,28.83,0.15,0
25.30,75,16.81,28.43,0.15,0
25.18,76,15.82,28.07,0.15,0
25.61,75,15.19,27.75,0.15,0
28.65,68,15.58,27.77,0.15,0
31.01,60,17.79,28.22,0.15,1
32.22,58,20.93,28.89,0.15,1
30.21,67,21.14,29.00,0.15,1
30.73,63,21.64,29.17,0.15,1
31.35,58,21.65,29.40,0.15,1
33.85,49,22.42,30.09,0.15,1
34.25,48,20.66,30.76,0.15,1
34.36,47,18.90,31.30,0.15,1
32.64,52,16.28,31.62,0.14,1
32.00,57,15.18,31.48,0.14,1
30.22,60,16.42,31.31,0.14,1
28.19,68,12.22,30.21,0.14,0
27.30,70,14.49,29.79,0.14,0
26.42,73,15.48,29.37,0.14,0
25.75,75,16.06,28.93,0.14,0
25.11,77,15.98,28.50,0.14,0
24.33,79,16.10,28.02,0.14,0
23.41,82,15.32,27.54,0.14,0
22.77,84,15.19,27.01,0.14,0
22.38,84,16.08,26.53,0.14,0
22.04,85,16.20,26.06,0.14,0
21.77,85,16.32,25.64,0.14,0
22.65,82,15.79,25.28,0.14,0
27.24,67,15.53,25.44,0.14,0
30.18,61,16.09,26.10,0.14,1
32.33,55,15.99,27.01,0.14,1
33.95,50,15.62,28.13,0.14,1
35.04,46,13.36,29.27,0.14,1
35.50,44,10.45,30.43,0.14,1
33.85,49,7.99,31.00,0.14,1
32.66,57,5.69,31.11,0.14,1
32.08,65,3.10,31.24,0.14,1
30.48,68,1.80,31.36,0.14,1
31.22,67,0.80,31.31,0.14,1
29.58,73,1.80,31.00,0.14,1
28.72,82,4.61,31.02,0.13,0
28.07,85,5.35,30.38,0.13,0
27.42,88,6.88,29.81,0.13,0
26.83,90,8.31,29.26,0.13,0
26.33,90,8.83,28.74,0.13,0
25.83,90,8.77,28.23,0.13,0
25.35,90,9.18,27.76,0.13,0
24.69,90,9.89,27.27,0.13,0
24.19,90,8.50,26.83,0.13,0
23.88,89,6.99,26.35,0.13,0
23.60,88,6.92,25.92,0.13,0
23.81,89,7.13,25.57,0.13,0
26.75,83,5.90,25.65,0.13,0
29.78,67,5.96,26.18,0.13,1
32.30,55,7.28,27.09,0.13,1
33.85,50,7.95,28.24,0.13,1
33.68,50,7.09,29.28,0.13,1
32.62,55,5.86,29.75,0.13,1
31.85,61,5.35,29.99,0.13,1
31.38,71,5.04,30.19,0.14,1
30.46,75,4.45,30.26,0.15,1
28.83,83,3.76,30.26,0.15,1
29.30,83,2.97,30.12,0.15,1
27.94,86,2.41,29.83,0.15,0
28.89,77,5.48,30.71,0.16,0
28.26,81,3.89,30.10,0.16,0
27.73,83,2.28,29.55,0.16,0
27.28,86,2.31,29.00,0.16,0
26.88,88,3.60,28.52,0.16,0
26.71,89,2.60,28.12,0.16,0
26.49,89,2.52,27.78,0.16,0
26.26,90,2.55,27.46,0.16,0
26.08,90,3.22,27.18,0.16,0
26.04,90,3.32,26.96,0.16,0
25.99,90,3.89,26.76,0.16,0
26.10,91,4.02,26.58,0.16,0
27.23,85,3.62,26.64,0.16,0
28.40,79,2.52,26.90,0.16,0
28.06,82,1.84,27.08,0.17,0
28.69,85,2.52,27.35,0.18,0
28.79,83,3.98,27.57,0.19,0
27.78,81,4.74,27.77,0.20,0
27.89,81,5.41,27.90,0.20,0
28.06,79,5.40,27.88,0.20,0
28.06,79,5.09,27.87,0.20,0
28.04,80,5.01,27.85,0.20,0
28.08,83,4.39,27.83,0.20,0
27.20,84,4.33,27.64,0.20,0
27.12,90,7.93,29.41,0.22,0
26.89,89,8.43,28.71,0.24,0
26.80,87,8.31,28.15,0.25,0
26.64,86,8.43,27.64,0.26,0
26.40,87,8.22,27.19,0.27,0
26.00,89,8.40,26.84,0.26,0
25.64,91,8.71,26.50,0.26,0
25.36,92,8.21,26.15,0.26,0
25.18,93,7.70,25.83,0.26,0
25.01,94,7.93,25.51,0.25,0
24.86,95,7.42,25.23,0.25,0
25.38,93,6.44,25.03,0.25,0
27.81,83,6.03,25.38,0.25,0
29.39,73,9.79,26.24,0.24,1
30.74,64,7.86,27.21,0.24,1
32.19,57,5.82,28.31,0.24,1
33.44,53,4.90,29.47,0.24,1
33.93,50,4.33,30.47,0.23,1
34.02,49,5.48,31.30,0.23,1
33.77,50,6.12,31.98,0.23,1
32.85,53,5.69,32.37,0.23,1
31.17,63,6.79,32.24,0.22,1
30.90,64,6.99,32.16,0.22,1
28.75,75,6.76,31.69,0.22,0
27.83,79,6.83,31.03,0.22,0
27.27,80,0.51,29.72,0.23,0
26.98,80,3.24,28.57,0.24,0
26.80,80,3.62,27.52,0.25,0
26.47,80,3.76,26.60,0.25,0
26.05,82,4.10,26.23,0.25,0
25.78,83,4.74,25.90,0.25,0
25.44,85,4.32,25.58,0.25,0
25.00,87,4.74,25.29,0.25,0
24.90,87,3.67,25.01,0.25,0
24.80,88,2.90,24.74,0.25,0
25.08,89,3.10,24.60,0.25,0
27.48,80,3.56,24.89,0.25,0
29.58,69,8.40,25.85,0.24,1
30.90,65,6.88,26.88,0.24,1
32.26,60,5.51,28.12,0.23,1
33.46,57,6.12,29.38,0.23,1
33.09,57,4.69,30.17,0.23,1
32.31,59,3.22,30.56,0.22,1
33.13,55,2.90,31.04,0.22,1
31.67,60,4.39,31.18,0.22,1
30.71,67,6.11,31.07,0.22,1
30.15,73,7.39,30.91,0.22,1
28.43,79,7.39,30.52,0.22,0
27.63,83,7.20,29.94,0.22,0
27.07,85,4.39,28.93,0.24,0
26.82,85,1.08,28.05,0.25,0
26.56,86,0.80,27.25,0.26,0
26.50,87,2.16,26.53,0.27,0
26.18,89,3.32,26.21,0.27,0
25.88,90,4.02,25.90,0.27,0
25.55,92,4.38,25.60,0.27,0
25.17,94,5.24,25.32,0.27,0
24.99,95,5.15,25.05,0.26,0
24.80,96,4.55,24.80,0.26,0
25.36,93,5.63,24.70,0.26,0
27.68,85,5.50,25.05,0.26,0
28.23,80,7.56,25.73,0.26,0
30.21,71,7.17,26.60,0.25,1
31.72,63,4.33,27.87,0.25,1
32.87,59,3.08,29.18,0.25,1
31.96,61,3.08,29.89,0.24,1
31.72,63,3.60,30.13,0.24,1
31.21,64,4.69,30.30,0.24,1
30.58,67,5.40,30.33,0.24,1
29.78,73,6.85,30.23,0.24,1
29.10,82,7.64,30.01,0.24,1
27.09,89,7.59,29.66,0.24,0
26.56,91,6.92,29.17,0.24,0
26.55,88,7.73,28.48,0.25,0
26.47,87,7.70,27.86,0.26,0
26.35,86,9.45,27.27,0.26,0
26.73,84,10.32,26.98,0.27,0
26.87,83,11.38,26.92,0.27,0
26.09,87,12.02,26.74,0.27,0
25.62,88,11.89,26.40,0.27,0
25.29,90,10.82,26.07,0.27,0
25.02,92,9.83,25.73,0.26,0
24.81,93,9.18,25.43,0.26,0
25.26,92,8.31,25.22,0.26,0
27.58,83,8.31,25.50,0.26,0
29.02,76,14.40,26.25,0.26,1
30.38,70,15.12,27.14,0.25,1
31.66,64,15.55,28.13,0.25,1
32.68,60,15.82,29.10,0.24,1
33.28,58,14.93,29.97,0.24,1
33.51,57,13.66,30.71,0.24,1
31.94,62,12.57,31.18,0.24,1
31.17,70,11.09,31.09,0.24,1
30.18,76,11.97,31.00,0.23,1
30.68,72,14.29,30.96,0.23,1
28.66,80,13.76,30.63,0.23,0
27.79,84,14.19,30.09,0.23,0
27.00,86,17.90,29.10,0.23,0
26.49,88,17.46,28.24,0.23,0
25.78,90,17.73,27.43,0.23,0
25.12,91,17.41,26.74,0.23,0
25.08,91,14.51,26.42,0.23,0
25.13,91,12.77,26.10,0.23,0
25.16,91,13.71,25.79,0.23,0
25.29,92,15.72,25.65,0.23,0
25.20,93,17.06,25.55,0.23,0
24.79,95,18.39,25.43,0.23,0
25.08,95,14.44,25.33,0.23,0
27.04,89,12.43,25.49,0.23,0
28.84,79,11.79,26.12,0.22,0
29.58,76,12.61,26.87,0.23,1
31.49,67,9.79,27.95,0.23,1
33.69,58,7.90,29.45,0.22,1
32.48,60,5.15,30.23,0.22,1
33.24,60,7.34,30.54,0.22,1
33.53,53,9.35,30.89,0.22,1
33.65,52,8.83,31.37,0.21,1
33.39,53,8.29,31.70,0.21,1
32.47,57,8.09,31.75,0.21,1
30.44,64,10.74,31.40,0.21,1
29.14,70,13.25,30.83,0.21,1
27.83,78,18.36,29.74,0.21,0
26.73,84,18.42,28.79,0.22,0
25.83,88,16.24,27.91,0.22,0
25.41,90,15.16,27.13,0.22,0
25.38,89,13.76,26.74,0.22,0
25.09,89,13.08,26.39,0.22,0
24.97,89,12.61,26.04,0.22,0
24.53,90,15.48,25.73,0.22,0
23.89,92,16.10,25.45,0.22,0
23.71,92,15.54,25.22,0.22,0
24.28,89,14.84,25.06,0.22,0
27.57,79,14.58,25.27,0.22,0
30.42,67,15.70,26.14,0.22,1
31.97,62,15.35,27.16,0.22,1
33.41,57,15.53,28.32,0.22,1
34.63,55,12.26,29.48,0.22,1
35.38,53,8.94,30.48,0.21,1
33.36,65,7.63,30.69,0.22,1
32.05,73,8.65,30.64,0.23,1
31.38,71,9.36,30.62,0.23,1
30.70,69,9.09,30.53,0.23,1
31.65,64,8.40,30.55,0.23,1
29.85,68,7.86,30.25,0.23,1
28.77,72,9.18,29.71,0.22,0
27.32,77,11.44,29.17,0.22,0
26.12,81,12.52,28.68,0.22,0
25.14,84,13.24,28.18,0.22,0
24.44,86,12.77,27.70,0.22,0
25.83,92,5.01,27.15,0.26,0
25.50,91,5.15,26.77,0.26,0
25.13,91,5.19,26.39,0.26,0
24.72,91,4.61,26.05,0.26,0
24.37,91,4.10,25.71,0.26,0
24.16,90,4.07,25.39,0.26,0
24.52,90,5.62,25.14,0.26,0
27.28,85,4.58,25.25,0.25,0
29.45,76,3.83,25.71,0.25,1
30.74,71,2.81,26.33,0.25,1
31.24,65,2.31,27.03,0.25,1
31.55,63,1.61,27.69,0.25,1
31.78,61,1.14,28.35,0.25,1
31.86,61,0.72,28.91,0.25,1
31.78,60,0.00,29.40,0.25,1
31.60,61,0.51,29.74,0.25,1
31.12,64,1.48,29.96,0.25,1
30.35,68,2.16,29.97,0.25,1
28.68,75,2.55,29.72,0.25,0
27.87,81,5.05,29.54,0.26,0
27.40,84,4.02,28.98,0.26,0
26.81,87,2.55,28.45,0.26,0
26.49,88,2.19,27.90,0.26,0
26.23,89,2.28,27.43,0.26,0
25.59,92,3.22,26.97,0.26,0
25.16,94,4.35,26.56,0.26,0
24.80,95,4.51,26.15,0.26,0
24.53,95,4.39,25.78,0.26,0
24.29,93,4.90,25.41,0.26,0
24.04,92,5.12,25.08,0.26,0
24.46,92,5.09,24.80,0.26,0
27.09,86,3.71,24.94,0.26,0
29.17,78,2.62,25.43,0.25,1
30.44,72,3.05,26.06,0.25,1
31.14,64,4.35,26.78,0.25,1
31.59,61,5.15,27.46,0.25,1
31.95,59,5.35,28.15,0.25,1
32.01,58,5.51,28.75,0.25,1
31.86,59,5.80,29.25,0.25,1
31.49,60,6.48,29.59,0.25,1
30.88,63,7.21,29.78,0.25,1
29.86,69,8.31,29.75,0.25,1
28.03,77,7.93,29.48,0.25,0
26.95,81,4.21,29.19,0.26,0
26.65,83,5.01,28.09,0.26,0
26.39,86,3.67,27.13,0.27,0
26.22,88,2.81,26.25,0.27,0
25.75,92,5.24,25.53,0.27,0
25.13,92,6.84,25.23,0.27,0
24.60,93,7.93,24.96,0.27,0
24.11,93,8.67,24.66,0.27,0
23.58,94,9.01,24.41,0.27,0
23.04,95,9.36,24.16,0.27,0
22.55,95,9.72,23.93,0.27,0
22.95,94,11.17,23.73,0.27,0
25.85,90,11.17,23.86,0.27,0
28.33,80,11.16,24.70,0.27,0
30.01,73,10.48,25.67,0.27,1
31.35,67,10.00,26.72,0.27,1
32.24,63,10.50,27.74,0.27,1
32.63,62,12.31,28.48,0.26,1
32.57,62,14.21,29.10,0.26,1
32.15,65,14.87,29.61,0.26,1
31.63,67,15.63,29.94,0.26,1
30.56,70,15.33,30.07,0.26,1
28.96,76,13.71,29.97,0.26,0
27.58,83,12.18,29.62,0.26,0
26.84,86,11.77,29.09,0.26,0
26.61,88,9.18,28.07,0.26,0
26.52,88,6.62,27.16,0.26,0
26.36,88,5.69,26.34,0.27,0
25.92,90,5.24,25.65,0.27,0
25.32,93,6.12,25.36,0.27,0
24.96,92,7.20,25.10,0.27,0
24.52,92,8.28,24.84,0.27,0
23.90,93,9.42,24.61,0.27,0
23.34,94,9.83,24.39,0.27,0
22.94,94,9.06,24.17,0.27,0
23.52,92,9.18,23.99,0.26,0
26.41,88,7.77,24.14,0.26,0
29.01,76,7.99,24.96,0.27,0
30.51,71,6.13,25.91,0.27,1
31.68,67,5.50,26.94,0.27,1
32.54,65,7.49,27.94,0.27,1
32.93,63,8.44,28.71,0.27,1
32.90,62,9.66,29.34,0.27,1
32.55,64,10.93,29.83,0.26,1
31.02,68,10.83,29.91,0.26,1
31.02,68,10.24,30.03,0.26,1
29.99,72,9.37,30.00,0.26,1
28.52,78,7.57,29.73,0.26,0
27.45,82,6.16,29.23,0.26,0
26.97,85,4.33,28.16,0.26,0
26.61,88,0.80,27.22,0.27,0
26.02,91,2.90,26.36,0.27,0
25.35,93,5.48,25.63,0.28,0
24.72,94,7.42,25.34,0.27,0
24.19,94,7.59,25.07,0.27,0
23.72,94,7.70,24.78,0.27,0
23.17,94,8.16,24.52,0.27,0
22.72,95,8.21,24.27,0.27,0
22.33,94,7.59,24.02,0.27,0
22.90,92,8.40,23.80,0.27,0
25.97,89,7.20,23.93,0.27,0
28.62,77,6.64,24.79,0.27,0
30.18,72,4.39,25.78,0.27,1
31.44,68,2.41,26.86,0.27,1
32.28,65,3.62,27.90,0.27,1
32.61,63,5.19,28.63,0.27,1
32.58,63,7.13,29.21,0.26,1
32.25,61,8.91,29.68,0.26,1
31.57,65,9.69,29.97,0.26,1
30.59,68,9.69,30.08,0.26,1
29.36,74,9.29,30.00,0.26,1
26.86,86,8.23,29.64,0.26,0
26.25,88,6.49,29.08,0.26,0
26.03,90,6.83,28.07,0.26,0
25.96,91,7.15,27.20,0.26,0
25.74,92,7.90,26.43,0.26,0
25.44,94,8.05,25.79,0.26,0
25.02,96,8.28,25.47,0.26,0
24.69,94,8.05,25.17,0.26,0
24.36,94,8.21,24.87,0.26,0
24.11,94,8.09,24.59,0.26,0
23.85,93,7.73,24.31,0.26,0
23.60,93,7.49,24.05,0.26,0
23.92,93,7.93,23.85,0.26,0
26.28,88,7.39,24.04,0.26,0
28.16,79,9.03,24.92,0.26,0
29.82,74,5.94,25.93,0.26,1
31.20,68,2.97,27.02,0.26,1
32.19,66,2.90,28.08,0.26,1
32.70,65,4.68,28.81,0.26,1
32.84,65,6.12,29.44,0.25,1
30.47,75,8.64,29.46,0.25,1
29.67,77,9.00,29.43,0.25,1
30.33,72,8.71,29.51,0.25,1
29.70,75,8.65,29.53,0.25,1
28.10,82,9.50,29.29,0.25,0
27.28,86,10.63,28.84,0.25,0
26.88,87,11.59,28.02,0.26,0
26.73,88,10.25,27.27,0.26,0
26.46,90,9.35,26.58,0.26,0
26.25,90,9.42,25.98,0.26,0
26.17,91,11.99,25.67,0.26,0
25.78,92,14.20,25.47,0.26,0
25.64,92,13.85,25.30,0.26,0
25.38,92,12.62,25.17,0.26,0
25.38,91,10.59,25.03,0.26,0
25.38,90,11.59,24.90,0.26,0
25.65,91,11.73,24.82,0.26,0
27.08,88,10.50,24.96,0.26,0
28.71,80,9.73,25.53,0.26,0
30.75,73,2.16,26.34,0.26,1
30.93,72,3.40,27.15,0.26,1
31.17,79,1.44,27.75,0.26,1
30.19,72,3.60,28.42,0.26,1
31.96,64,4.90,28.85,0.26,1
32.34,63,2.16,29.33,0.26,1
32.36,63,1.30,29.69,0.25,1
32.04,65,1.61,29.93,0.25,1
31.24,69,3.96,29.97,0.25,1
29.18,78,8.67,29.77,0.25,1
27.83,85,10.59,29.38,0.25,0
27.31,87,11.25,28.47,0.26,0
27.02,87,10.85,27.64,0.27,0
26.88,86,9.11,26.88,0.27,0
26.86,85,9.03,26.31,0.28,0
26.77,85,9.03,26.15,0.28,0
26.11,85,10.11,25.88,0.28,0
25.31,88,10.83,25.62,0.28,0
24.83,89,9.53,25.41,0.27,0
24.69,89,8.67,25.20,0.27,0
24.85,87,6.73,25.00,0.27,0
25.30,90,5.62,24.85,0.27,0
26.70,90,5.35,24.96,0.27,0
28.60,81,8.91,25.49,0.27,0
30.09,74,10.31,26.18,0.27,1
31.84,66,7.57,27.12,0.27,1
33.52,60,4.69,28.24,0.26,1
34.03,58,2.97,29.01,0.26,1
34.25,57,1.61,29.70,0.26,1
34.36,57,2.19,30.27,0.26,1
